timestamp_local,mission_elapsed_s,telemetry_age_s,session_id,estado_codigo,estado,progreso_pct,px4_conectado,armado,modo_vuelo_codigo,modo_vuelo,yaw_real_deg,yaw_ref_deg,yaw_error_deg,angulo_bin_reportado_deg,measurement_active,sweep_mode_active,sweep_index,sweep_kind,segment_index,forward_distance_m,max_distance_status_m,source_lat_status_deg,source_lon_status_deg,source_reason_status,altura_relativa_m,local_norte_m,local_este_m,local_down_m,lat_deg,lon_deg,lat_inicio_mision_deg,lon_inicio_mision_deg,lat_inicio_barrido_deg,lon_inicio_barrido_deg,aoa_enviado_deg,health_local,health_global,health_home,landed_state_codigo,landed_state,ultimo_cmd_codigo,ultimo_cmd,exec_cmd_id,error_codigo,rssi_dbm,rssi_filtrado_dbm,pattern_angle_bin_deg,pattern_valid_sample,pattern_skip_reason,mission_mode_cfg,height_cfg_m,yaw_rate_cfg_deg_s,rotations_cfg,step_cfg_deg,hold_cfg_s,peak_candidates_cfg,peak_neighbors_per_side_cfg,max_distance_cfg_m,total_sweeps_cfg,segment_distance_cfg_m,forward_speed_cfg_mps,rssi_source_threshold_cfg_dbm,semi_neighbors_cfg,semi_step_cfg_deg,semi_yaw_rate_cfg_deg_s,semi_opening_cfg_deg,source_lat_final_deg,source_lon_final_deg,source_reason_final,aoa_selection_method,aoa_1_deg,aoa_1_rssi_dbm,aoa_1_media_vecinal_dbm,aoa_2_deg,aoa_2_rssi_dbm,aoa_2_media_vecinal_dbm,aoa_3_deg,aoa_3_rssi_dbm,aoa_3_media_vecinal_dbm,aoa_4_deg,aoa_4_rssi_dbm,aoa_4_media_vecinal_dbm,aoa_5_deg,aoa_5_rssi_dbm,aoa_5_media_vecinal_dbm
2026-08-20T10:37:41.304,63.497,0.203,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,164.9,165.0,-0.1,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.1,-0.23,-8.9,19.5124277,-99.1293395,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-69.0,-71.524,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:41.564,63.757,0.265,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,163.9,165.0,-1.1,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.1,-0.23,-8.9,19.5124278,-99.1293392,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-69.0,-71.272,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:41.564,63.757,0.265,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,163.9,165.0,-1.1,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.1,-0.23,-8.9,19.5124278,-99.1293392,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-69.0,-71.045,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:41.652,63.844,0.078,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,164.4,165.0,-0.6,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.09,-0.21,-8.89,19.512428,-99.1293391,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-69.0,-70.84,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:41.817,64.009,0.25,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,164.4,165.0,-0.6,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.09,-0.21,-8.89,19.512428,-99.1293391,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-69.0,-70.656,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:41.991,64.184,0.0,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.3,165.0,0.3,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.07,-0.17,-8.85,19.512428,-99.1293389,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-70.0,-70.591,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.072,64.264,0.078,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.3,165.0,0.3,165.0,1,D,1,BC,0,0.0,40,,,,9.2,-0.07,-0.17,-8.85,19.512428,-99.1293389,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-70.0,-70.531,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.272,64.464,0.015,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.2,165.0,0.2,165.0,1,D,1,BC,0,0.0,40,,,,9.1,-0.06,-0.15,-8.81,19.5124282,-99.1293386,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-70.5,-70.528,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.352,64.545,0.094,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.2,165.0,0.2,165.0,1,D,1,BC,0,0.0,40,,,,9.1,-0.06,-0.15,-8.81,19.5124282,-99.1293386,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-71.0,-70.575,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.566,64.758,0.015,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.0,165.0,0.0,165.0,1,D,1,BC,0,0.0,40,,,,9.1,-0.04,-0.13,-8.76,19.5124283,-99.1293384,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-72.0,-70.718,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.756,64.948,0.203,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.0,165.0,0.0,165.0,1,D,1,BC,0,0.0,40,,,,9.1,-0.04,-0.13,-8.76,19.5124283,-99.1293384,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-72.0,-70.846,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:42.756,64.948,0.203,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.0,165.0,0.0,165.0,1,D,1,BC,0,0.0,40,,,,9.1,-0.04,-0.13,-8.76,19.5124283,-99.1293384,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-73.0,-71.062,165.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.046,65.239,0.094,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.5,170.0,-4.5,,0,D,1,BC,0,0.0,40,,,,9.0,-0.03,-0.11,-8.72,19.5124284,-99.1293383,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-74.0,-71.355,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.197,65.389,0.25,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.5,170.0,-4.5,,0,D,1,BC,0,0.0,40,,,,9.0,-0.03,-0.11,-8.72,19.5124284,-99.1293383,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-76.0,-71.82,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.197,65.389,0.25,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,165.5,170.0,-4.5,,0,D,1,BC,0,0.0,40,,,,9.0,-0.03,-0.11,-8.72,19.5124284,-99.1293383,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-72.538,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.310,65.502,0.11,9361,BD,BARRIDO_DISCRETO,50.1,1,1,O,OFFBOARD,169.3,180.0,-10.7,,0,D,1,BC,0,0.0,40,,,,9.0,-0.02,-0.11,-8.68,19.5124284,-99.1293383,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-73.284,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.730,65.923,0.094,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,184.0,180.0,4.0,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.1,-8.6,19.5124285,-99.1293382,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-73.856,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:43.925,66.118,0.297,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,184.0,180.0,4.0,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.1,-8.6,19.5124285,-99.1293382,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-74.47,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:44.454,66.646,0.25,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.0,180.0,-1.0,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.09,-8.59,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-81.0,-75.123,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:44.455,66.647,0.25,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.0,180.0,-1.0,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.09,-8.59,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-75.611,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:44.547,66.739,0.094,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,177.8,180.0,-2.2,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.08,-8.57,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-75.95,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:44.722,66.915,0.282,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,177.8,180.0,-2.2,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.08,-8.57,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-76.355,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:44.836,67.028,0.109,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,178.9,180.0,-1.1,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.07,-8.53,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-81.0,-76.819,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:45.081,67.273,0.359,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,178.9,180.0,-1.1,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.07,-8.53,19.5124285,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-77.137,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:45.378,67.571,0.11,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,180.2,180.0,0.2,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.07,-8.51,19.5124285,-99.1293379,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-76.0,-77.024,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:45.529,67.722,0.25,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,180.2,180.0,0.2,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.07,-8.51,19.5124285,-99.1293379,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-76.0,-76.921,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:45.800,67.992,0.282,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.9,180.0,-0.1,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.02,-0.07,-8.51,19.5124285,-99.1293379,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-76.0,-76.829,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:45.914,68.107,0.109,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.1,180.0,-0.9,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.01,-0.07,-8.53,19.5124286,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-76.0,-76.746,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:46.062,68.254,0.25,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.1,180.0,-0.9,180.0,1,D,1,BC,0,0.0,40,,,,8.9,-0.01,-0.07,-8.53,19.5124286,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-78.0,-76.872,180.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:46.149,68.342,0.093,9361,BD,BARRIDO_DISCRETO,53.0,1,1,O,OFFBOARD,179.5,187.5,-8.0,,0,D,1,BC,0,0.0,40,,,,8.9,-0.01,-0.08,-8.56,19.5124286,-99.1293381,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-77.084,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:46.437,68.63,0.11,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,182.9,195.0,-12.1,195.0,1,D,1,BC,0,0.0,40,,,,8.9,0.0,-0.09,-8.58,19.5124287,-99.1293381,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-78.0,-77.176,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:46.593,68.785,0.266,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,182.9,195.0,-12.1,195.0,1,D,1,BC,0,0.0,40,,,,8.9,0.0,-0.09,-8.58,19.5124287,-99.1293381,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-78.0,-77.258,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:46.853,69.046,0.266,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,193.8,195.0,-1.2,195.0,1,D,1,BC,0,0.0,40,,,,9.0,0.0,-0.08,-8.62,19.5124287,-99.129338,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-77.533,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:47.114,69.306,0.265,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,198.7,195.0,3.7,195.0,1,D,1,BC,0,0.0,40,,,,9.0,0.0,-0.07,-8.64,19.5124287,-99.1293379,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-80.0,-77.779,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:47.370,69.563,0.25,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,196.9,195.0,1.9,195.0,1,D,1,BC,0,0.0,40,,,,9.0,0.0,-0.07,-8.64,19.5124286,-99.1293377,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-77.901,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:47.371,69.564,0.25,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,196.9,195.0,1.9,195.0,1,D,1,BC,0,0.0,40,,,,9.0,0.0,-0.07,-8.64,19.5124286,-99.1293377,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-78.011,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:47.460,69.653,0.094,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,193.6,195.0,-1.4,195.0,1,D,1,BC,0,0.0,40,,,,9.0,-0.01,-0.05,-8.66,19.5124286,-99.1293376,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-78.0,-78.01,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:47.628,69.82,0.266,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,193.6,195.0,-1.4,195.0,1,D,1,BC,0,0.0,40,,,,9.0,-0.01,-0.05,-8.66,19.5124286,-99.1293376,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-79.0,-78.109,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
2026-08-20T10:37:48.013,70.206,0.11,9361,BD,BARRIDO_DISCRETO,55.9,1,1,O,OFFBOARD,194.2,195.0,-0.8,195.0,1,D,1,BC,0,0.0,40,,,,9.9,-0.01,-0.03,-8.6,19.5124285,-99.1293376,19.5124284,-99.1293366,19.5124283,-99.1293389,315.0,1,1,1,A,EN AIRE,S,comenzar_barrido,1,,-78.0,-78.098,195.0,1,,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),robust_mean,315.0,-64.686,-65.197,150.0,-70.788,-71.525,60.0,-70.987,-72.745,,,,,,
